STATEFP,COUNTYFP,TRACTCE,GEOID,NAME,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,_count,_mean,_max
"06","059","075607","06059075607","756.07",Census Tract 756.07,G5020,S,"2071348","0","+33.7399533","-117.7819968",2309,1.04317843867567,14.6282815933228
"06","059","075701","06059075701","757.01",Census Tract 757.01,G5020,S,"2111670","0","+33.7667020","-117.8278543",2346,0.674270049995169,5.60118198394775
"06","059","075805","06059075805","758.05",Census Tract 758.05,G5020,S,"1304828","0","+33.7931874","-117.8367135",1450,0.567551639244474,4.39337730407715
"06","059","086601","06059086601","866.01",Census Tract 866.01,G5020,S,"1298901","0","+33.8507453","-117.9330240",1443,0.403243985014167,3.64697051048279
"06","111","006500","06111006500","65",Census Tract 65,G5020,S,"1551459","0","+34.2111369","-118.8593832",1721,1.19901411336636,5.25895309448242
"06","111","007700","06111007700","77",Census Tract 77,G5020,S,"13921935","911578","+34.2785560","-118.8154736",16482,4.01530685284201,24.1318702697754
"06","111","007903","06111007903","79.03",Census Tract 79.03,G5020,S,"3848056","31113","+34.2971039","-118.7529854",4314,3.83191341620438,18.0924701690674
"06","111","007904","06111007904","79.04",Census Tract 79.04,G5020,S,"1866357","19264","+34.2771790","-118.7523940",2095,0.476490532413018,3.84366822242737
"06","059","086701","06059086701","867.01",Census Tract 867.01,G5020,S,"2135926","7387","+33.8509554","-117.9566062",2378,0.529367085236075,3.64697051048279
"06","059","086702","06059086702","867.02",Census Tract 867.02,G5020,S,"1149500","0","+33.8432690","-117.9482316",1278,0.438996443399614,3.81407475471497
"06","059","086801","06059086801","868.01",Census Tract 868.01,G5020,S,"1625177","0","+33.8485739","-117.9804657",1804,0.640668863996434,7.80418491363525
"06","059","086602","06059086602","866.02",Census Tract 866.02,G5020,S,"1143898","0","+33.8440428","-117.9331121",1270,0.271301623404495,1.06752026081085
"06","059","088302","06059088302","883.02",Census Tract 883.02,G5020,S,"1943744","0","+33.7874758","-117.9397292",2160,0.234481726338466,1.06752026081085
"06","059","088401","06059088401","884.01",Census Tract 884.01,G5020,S,"1296400","0","+33.7887900","-117.9281104",1441,0.303739042723865,2.78188633918762
"06","059","088402","06059088402","884.02",Census Tract 884.02,G5020,S,"1307740","0","+33.7888535","-117.9193342",1452,0.541690417598758,4.85753345489502
"06","059","088403","06059088403","884.03",Census Tract 884.03,G5020,S,"1289190","0","+33.7888906","-117.9105799",1434,0.426140131436631,1.06752026081085
"06","059","088501","06059088501","885.01",Census Tract 885.01,G5020,S,"1305980","0","+33.7743060","-117.9263206",1452,0.364168099094357,7.60928869247437
"06","059","088802","06059088802","888.02",Census Tract 888.02,G5020,S,"1190304","0","+33.7655569","-117.9803615",1321,0.687038372764977,5.875572681427
"06","059","088901","06059088901","889.01",Census Tract 889.01,G5020,S,"1957921","0","+33.7606739","-117.9622131",2175,0.612455596019482,5.60118198394775
"06","059","099227","06059099227","992.27",Census Tract 992.27,G5020,S,"1722195","0","+33.7241157","-117.9227863",1913,0.38582993815597,3.76924395561218
"06","059","099229","06059099229","992.29",Census Tract 992.29,G5020,S,"4518339","0","+33.7046746","-117.9372009",5018,0.433268539159124,3.4389123916626
"06","059","099230","06059099230","992.30",Census Tract 992.30,G5020,S,"1262356","0","+33.6940852","-117.9499072",1403,0.289036409309398,3.93109583854675
"06","059","099231","06059099231","992.31",Census Tract 992.31,G5020,S,"1936424","0","+33.6940317","-117.9737035",2152,0.393794170293445,7.23384475708008
"06","059","099232","06059099232","992.32",Census Tract 992.32,G5020,S,"1984874","0","+33.6942404","-117.9606349",2205,0.384643492028286,2.43313884735107
"06","059","099702","06059099702","997.02",Census Tract 997.02,G5020,S,"1958428","0","+33.7410721","-117.9853642",2175,0.427316135976506,6.8532247543335
"06","059","110108","06059110108","1101.08",Census Tract 1101.08,G5020,S,"1984125","74746","+33.8081618","-118.0666483",2287,0.494199397525362,6.25509977340698
"06","059","110109","06059110109","1101.09",Census Tract 1101.09,G5020,S,"1315718","0","+33.8207314","-118.0281903",1463,0.426486158892461,1.8175220489502
"06","059","074405","06059074405","744.05",Census Tract 744.05,G5020,S,"1057966","0","+33.7522099","-117.8596881",1178,0.734371537870786,4.76364183425903
"06","059","074806","06059074806","748.06",Census Tract 748.06,G5020,S,"619196","0","+33.7368341","-117.8922263",689,0.415890178590451,1.06752026081085
"06","037","407602","06037407602","4076.02",Census Tract 4076.02,G5020,S,"931134","841","+34.0323937","-117.9468466",1038,0.816966319704331,10.1010656356812
"06","111","006600","06111006600","66",Census Tract 66,G5020,S,"2713761","0","+34.2106419","-118.8764716",3017,2.09126116330947,13.6441812515259
"06","059","074901","06059074901","749.01",Census Tract 749.01,G5020,S,"1002256","0","+33.7432644","-117.8788563",1115,0.460254559335153,1.21711814403534
"06","059","074902","06059074902","749.02",Census Tract 749.02,G5020,S,"555966","0","+33.7370585","-117.8798552",617,0.305755328513815,1.06752026081085
"06","059","075806","06059075806","758.06",Census Tract 758.06,G5020,S,"1977781","0","+33.7805344","-117.8378115",2200,0.941223918795586,5.95158433914185
"06","037","189904","06037189904","1899.04",Census Tract 1899.04,G5020,S,"159600","0","+34.0997191","-118.3467929",177,0.61686032336984,2.3859441280365
"06","037","190201","06037190201","1902.01",Census Tract 1902.01,G5020,S,"226852","0","+34.1033578","-118.3297140",253,1.3590745631414,6.46662521362305
"06","059","075807","06059075807","758.07",Census Tract 758.07,G5020,S,"1616541","0","+33.7841461","-117.8204064",1795,0.791082725684291,7.23384475708008
"06","059","075808","06059075808","758.08",Census Tract 758.08,G5020,S,"1580082","0","+33.7769310","-117.8205570",1757,0.619848706027494,3.47174119949341
"06","059","075810","06059075810","758.10",Census Tract 758.10,G5020,S,"2324885","27881","+33.8112385","-117.8116387",2615,1.36572319911953,16.9165153503418
"06","059","086802","06059086802","868.02",Census Tract 868.02,G5020,S,"1846014","0","+33.8453363","-117.9689154",2056,0.538423958745448,5.42764282226562
"06","059","086901","06059086901","869.01",Census Tract 869.01,G5020,S,"1312755","0","+33.8246197","-118.0065084",1458,0.329475558302857,1.8175220489502
"06","059","087802","06059087802","878.02",Census Tract 878.02,G5020,S,"1293203","0","+33.8101600","-117.9976437",1435,0.380511862392625,1.06752026081085
"06","059","099204","06059099204","992.04",Census Tract 992.04,G5020,S,"1284180","0","+33.7377201","-117.9503795",1428,0.33619855761695,2.71992325782776
"06","037","900606","06037900606","9006.06",Census Tract 9006.06,G5020,S,"1743037","0","+34.7004763","-118.1244376",1934,0.571556367111058,2.56950283050537
"06","059","099246","06059099246","992.46",Census Tract 992.46,G5020,S,"1316988","0","+33.6794798","-117.9756487",1465,0.199911680441261,6.62914037704468
"06","059","086902","06059086902","869.02",Census Tract 869.02,G5020,S,"1312467","0","+33.8247002","-117.9977769",1458,0.370665232136089,1.8175220489502
"06","059","086803","06059086803","868.03",Census Tract 868.03,G5020,S,"1944959","0","+33.8358485","-117.9806012",2162,0.374344517658641,2.02486824989319
"06","059","086903","06059086903","869.03",Census Tract 869.03,G5020,S,"1315499","0","+33.8247759","-117.9890362",1460,0.306950155962003,1.8175220489502
"06","059","088601","06059088601","886.01",Census Tract 886.01,G5020,S,"1452665","0","+33.7737751","-117.9441552",1615,0.320906347977488,2.90182161331177
"06","059","088602","06059088602","886.02",Census Tract 886.02,G5020,S,"1303759","0","+33.7742160","-117.9350465",1448,0.188661830612968,2.26363611221313
"06","059","088502","06059088502","885.02",Census Tract 885.02,G5020,S,"1267214","31066","+33.7788137","-117.9171462",1442,0.562588480077736,4.85753345489502
"06","059","088903","06059088903","889.03",Census Tract 889.03,G5020,S,"1948063","0","+33.7535135","-117.9447927",2166,0.363828665194199,1.8175220489502
"06","059","088904","06059088904","889.04",Census Tract 889.04,G5020,S,"1303277","0","+33.7485812","-117.9548863",1449,0.324211677861592,1.06752026081085
"06","059","088905","06059088905","889.05",Census Tract 889.05,G5020,S,"1314281","0","+33.7521267","-117.9679745",1462,0.33094122952867,1.72100615501404
"06","059","088902","06059088902","889.02",Census Tract 889.02,G5020,S,"1287854","0","+33.7632139","-117.9463184",1429,0.670195844183442,5.78883218765259
"06","059","099235","06059099235","992.35",Census Tract 992.35,G5020,S,"1273463","0","+33.6939797","-117.9845182",1414,1.19626550934945,9.42741107940674
"06","059","099237","06059099237","992.37",Census Tract 992.37,G5020,S,"1278386","13232","+33.6622665","-117.9654799",1438,0.169164143782498,1.06752026081085
"06","059","099238","06059099238","992.38",Census Tract 992.38,G5020,S,"1295050","0","+33.6650460","-117.9580453",1436,0.177472054833821,1.06752026081085
"06","037","188100","06037188100","1881",Census Tract 1881,G5020,S,"2091754","16592","+34.1366071","-118.2703438",2325,1.27973756138996,8.00104331970215
"06","037","188300","06037188300","1883",Census Tract 1883,G5020,S,"905660","17207","+34.1207814","-118.2647639",1023,0.949462240975157,6.25509977340698
"06","059","099234","06059099234","992.34",Census Tract 992.34,G5020,S,"1279939","0","+33.7086328","-117.9673875",1422,0.261671527067485,3.58425235748291
"06","059","099247","06059099247","992.47",Census Tract 992.47,G5020,S,"613468","0","+33.7416391","-117.9330902",681,0.406095275182206,1.96786379814148
"06","059","099248","06059099248","992.48",Census Tract 992.48,G5020,S,"607184","0","+33.7416923","-117.9244471",675,0.358429466795038,1.90915238857269
"06","059","099249","06059099249","992.49",Census Tract 992.49,G5020,S,"573417","0","+33.7418244","-117.9160800",637,0.595546375544891,4.82254219055176
"06","037","189300","06037189300","1893",Census Tract 1893,G5020,S,"1907035","0","+34.1112758","-118.3093120",2121,5.55854879486173,22.7837753295898
"06","059","099250","06059099250","992.50",Census Tract 992.50,G5020,S,"1297417","0","+33.7088786","-117.9586812",1440,0.3990051701251,3.64697051048279
"06","059","110110","06059110110","1101.10",Census Tract 1101.10,G5020,S,"1971740","0","+33.8305661","-118.0297412",2191,0.275954002661555,1.43209624290466
"06","065","042623","06065042623","426.23",Census Tract 426.23,G5020,S,"37470211","7778675","+33.8798565","-117.1552994",50284,2.96258903095958,29.798490524292
"06","065","042732","06065042732","427.32",Census Tract 427.32,G5020,S,"8109448","40181","+33.6997156","-117.2264364",9057,2.78751261257054,19.7339630126953
"06","059","074408","06059074408","744.08",Census Tract 744.08,G5020,S,"468389","0","+33.7377146","-117.8366401",519,0.779514889381754,3.70861673355103
"06","065","043009","06065043009","430.09",Census Tract 430.09,G5020,S,"4196201","0","+33.7013221","-117.3888259",4665,3.1126591534221,17.003059387207
"06","065","043601","06065043601","436.01",Census Tract 436.01,G5020,S,"1250921","0","+33.7834486","-116.9530306",1394,0.431694157752963,1.06752026081085
"06","065","044404","06065044404","444.04",Census Tract 444.04,G5020,S,"122981693","4439","+33.7705515","-116.7879765",136645,5.20539406172692,28.344669342041
"06","065","049600","06065049600","496",Census Tract 496,G5020,S,"3877588","0","+33.5357554","-117.1578847",4303,2.74236014191007,13.1421051025391
"06","065","042726","06065042726","427.26",Census Tract 427.26,G5020,S,"16728253","0","+33.7142910","-117.1236656",18588,0.556183718589011,13.0080003738403
"06","065","940500","06065940500","9405",Census Tract 9405,G5020,S,"140211008","1157","+33.7649103","-116.5735745",155785,6.04236764928498,38.3078994750977
"06","111","006700","06111006700","67",Census Tract 67,G5020,S,"1942418","0","+34.1996069","-118.8823306",2155,3.62384200428036,18.0262908935547
"06","111","006800","06111006800","68",Census Tract 68,G5020,S,"2603538","0","+34.1974095","-118.8650037",2898,1.27260168397566,8.29380512237549
"06","059","074502","06059074502","745.02",Census Tract 745.02,G5020,S,"794519","0","+33.7284275","-117.8600162",882,0.557022016334966,1.06752026081085
"06","059","075002","06059075002","750.02",Census Tract 750.02,G5020,S,"1517057","0","+33.7480730","-117.8685376",1688,0.597436949857886,2.90182161331177
"06","059","075003","06059075003","750.03",Census Tract 750.03,G5020,S,"526187","0","+33.7572599","-117.8707228",585,0.47216859312139,1.06752026081085
"06","059","075811","06059075811","758.11",Census Tract 758.11,G5020,S,"1181785","0","+33.8180906","-117.8298400",1317,0.748247128910609,6.99049425125122
"06","059","075812","06059075812","758.12",Census Tract 758.12,G5020,S,"1598873","0","+33.8079710","-117.8287446",1777,0.566727372656797,7.26462650299072
"06","059","075815","06059075815","758.15",Census Tract 758.15,G5020,S,"1372172","0","+33.7971208","-117.8255792",1526,0.779231496047849,5.12871170043945
"06","059","075816","06059075816","758.16",Census Tract 758.16,G5020,S,"1164700","0","+33.7920364","-117.8187444",1295,0.884074487189068,9.46812725067139
"06","059","075901","06059075901","759.01",Census Tract 759.01,G5020,S,"1294518","0","+33.7914977","-117.8531049",1439,0.45093742880745,2.05277514457703
"06","059","088701","06059088701","887.01",Census Tract 887.01,G5020,S,"1308920","0","+33.7776731","-117.9584718",1454,0.231152769582964,2.63502645492554
"06","059","088801","06059088801","888.01",Census Tract 888.01,G5020,S,"1247603","0","+33.7710918","-117.9771951",1387,0.501819760445304,5.43800783157349
"06","037","199120","06037199120","1991.20",Census Tract 1991.20,G5020,S,"943132","18746","+34.0700703","-118.1996896",1068,3.45405098712176,18.2538623809814
"06","037","199201","06037199201","1992.01",Census Tract 1992.01,G5020,S,"395192","0","+34.0762204","-118.2119070",436,1.3701250032274,10.4828815460205
"06","037","199202","06037199202","1992.02",Census Tract 1992.02,G5020,S,"954425","0","+34.0812849","-118.2032927",1064,6.78017677103442,21.0929355621338
"06","037","199300","06037199300","1993",Census Tract 1993,G5020,S,"2550542","40785","+34.0941911","-118.2003961",2879,7.03604660699996,32.7308006286621
"06","111","006400","06111006400","64",Census Tract 64,G5020,S,"7831229","0","+34.2334793","-118.8552008",8696,4.48268256616104,25.3580913543701
"06","111","007506","06111007506","75.06",Census Tract 75.06,G5020,S,"22295731","145714","+34.2261475","-118.7738076",24943,6.27979301942005,27.0943546295166
"06","111","008001","06111008001","80.01",Census Tract 80.01,G5020,S,"996087","9195","+34.2699733","-118.7532510",1117,0.433468921545263,3.64697051048279
"06","111","000400","06111000400","4",Census Tract 4,G5020,S,"40626239","10937","+34.4024532","-119.0490550",45134,4.98752757013254,33.1972312927246
"06","037","199400","06037199400","1994",Census Tract 1994,G5020,S,"669970","27134","+34.0896162","-118.2093313",776,2.3782613609255,18.5686111450195
"06","037","199700","06037199700","1997",Census Tract 1997,G5020,S,"937116","33464","+34.0678503","-118.2202429",1076,1.40656261567068,9.76488876342773
"06","037","199900","06037199900","1999",Census Tract 1999,G5020,S,"443011","0","+34.0650794","-118.2115758",494,1.01190191410814,6.9262490272522
"06","037","201110","06037201110","2011.10",Census Tract 2011.10,G5020,S,"1013912","0","+34.0948043","-118.1743332",1129,5.02957030378473,17.4133453369141
"06","111","000600","06111000600","6",Census Tract 6,G5020,S,"1913914","0","+34.3535231","-119.0606093",2127,0.481069102273841,4.11407518386841
"06","111","005401","06111005401","54.01",Census Tract 54.01,G5020,S,"1598946","0","+34.2331848","-119.0320318",1775,0.608656337731321,2.90182161331177
"06","111","000901","06111000901","9.01",Census Tract 9.01,G5020,S,"9867314","41070","+34.4587926","-119.2618886",11004,4.82295320274851,26.1948375701904
"06","111","007300","06111007300","73",Census Tract 73,G5020,S,"143214622","2847567","+34.1040633","-118.9803373",162292,6.49311051875536,34.701416015625
"06","111","007901","06111007901","79.01",Census Tract 79.01,G5020,S,"1543508","12944","+34.2778958","-118.7697289",1733,0.651200823576135,6.46662521362305
"06","111","000800","06111000800","8",Census Tract 8,G5020,S,"96173090","56627","+34.3847543","-119.1189947",106928,5.70555551919975,32.0408248901367
"06","111","000302","06111000302","3.02",Census Tract 3.02,G5020,S,"103572443","34225","+34.4088728","-118.8702018",115123,6.94581786714667,36.1022911071777
"06","111","005911","06111005911","59.11",Census Tract 59.11,G5020,S,"7019016","0","+34.1700930","-118.8895265",7792,4.93283464390119,26.2338619232178
"06","111","007202","06111007202","72.02",Census Tract 72.02,G5020,S,"8073894","0","+34.1842624","-118.8319949",8976,4.98815910405946,20.9780178070068
"06","111","005907","06111005907","59.07",Census Tract 59.07,G5020,S,"3268657","271944","+34.1414149","-118.8411541",3937,3.6155386140633,19.4160976409912
"06","111","001102","06111001102","11.02",Census Tract 11.02,G5020,S,"8165220","43421","+34.4174275","-119.2817012",9120,5.13003023485081,24.2736358642578
"06","111","007402","06111007402","74.02",Census Tract 74.02,G5020,S,"17370591","0","+34.1828401","-118.8056024",19298,5.46226474822513,25.9834613800049
"06","111","000902","06111000902","9.02",Census Tract 9.02,G5020,S,"51946952","12671","+34.4205323","-119.1956252",57738,5.86295058130144,32.1057929992676
"06","111","001002","06111001002","10.02",Census Tract 10.02,G5020,S,"8267912","0","+34.4427185","-119.2836192",9181,1.54718756459531,15.6128282546997
"06","055","201900","06055201900","2019",Census Tract 2019,G5020,S,"179945375","574677","+38.6388150","-122.5257870",200558,5.834778875328,36.1022911071777
"06","055","201500","06055201500","2015",Census Tract 2015,G5020,S,"134020696","247183","+38.4765085","-122.4672115",149204,4.38003277966503,30.4348659515381
"06","055","200703","06055200703","2007.03",Census Tract 2007.03,G5020,S,"2248473","0","+38.3098464","-122.3294520",2496,2.81370233051861,16.5185661315918
"06","055","200400","06055200400","2004",Census Tract 2004,G5020,S,"6408887","94788","+38.3108358","-122.2620496",7216,3.30425040655152,22.8179588317871
"06","055","201700","06055201700","2017",Census Tract 2017,G5020,S,"177981024","4241324","+38.5549366","-122.4312603",202481,5.46534677501897,30.1863117218018
"06","055","200802","06055200802","2008.02",Census Tract 2008.02,G5020,S,"13384171","858910","+38.2692695","-122.3027800",15826,1.7784670624648,16.7538890838623
"06","037","127104","06037127104","1271.04",Census Tract 1271.04,G5020,S,"707802","0","+34.2051759","-118.4357985",786,0.629775475833859,2.13429999351501
"06","037","127804","06037127804","1278.04",Census Tract 1278.04,G5020,S,"638133","0","+34.1974925","-118.4618228",710,0.670815917052014,2.63502645492554
"06","037","128102","06037128102","1281.02",Census Tract 1281.02,G5020,S,"648809","0","+34.1902959","-118.4443506",721,0.53299788636738,1.06752026081085
"06","037","132001","06037132001","1320.01",Census Tract 1320.01,G5020,S,"968646","0","+34.1920691","-118.5141950",1077,0.341804211518227,1.06752026081085
"06","037","134001","06037134001","1340.01",Census Tract 1340.01,G5020,S,"581316","2186","+34.2029146","-118.5917267",649,0.469995044045529,2.86240530014038
"06","111","008005","06111008005","80.05",Census Tract 80.05,G5020,S,"873028","0","+34.2590853","-118.7657539",970,0.735193657199132,4.39337730407715
"06","111","000500","06111000500","5",Census Tract 5,G5020,S,"50499889","2871867","+34.3330475","-119.0525115",59313,4.44125585212811,37.4737281799316
"06","059","099703","06059099703","997.03",Census Tract 997.03,G5020,S,"1914882","0","+33.7338428","-117.9850382",2127,0.591324002601532,4.67991256713867
"06","059","110111","06059110111","1101.11",Census Tract 1101.11,G5020,S,"2178018","10631","+33.8349406","-118.0524061",2429,0.339839969706074,3.84366822242737
"06","067","009900","06067009900","99",Census Tract 99,G5020,S,"253746383","13010054","+38.2710059","-121.5387474",296394,0.357842777336902,6.67122650146484
"06","067","000100","06067000100","1",Census Tract 1,G5020,S,"2030976","188167","+38.5777705","-121.4326320",2466,1.16534485835325,7.72540521621704
"06","037","208802","06037208802","2088.02",Census Tract 2088.02,G5020,S,"211495","0","+34.0621454","-118.2786688",234,1.95255511413273,6.79586458206177
"06","037","211921","06037211921","2119.21",Census Tract 2119.21,G5020,S,"92665","0","+34.0672320","-118.2929020",103,1.011332194782,2.05277514457703
"06","037","215102","06037215102","2151.02",Census Tract 2151.02,G5020,S,"257742","0","+34.0649899","-118.3456017",286,0.536805669744532,1.06752026081085
"06","037","217002","06037217002","2170.02",Census Tract 2170.02,G5020,S,"771339","0","+34.0495333","-118.3804933",856,0.451764324418852,2.90182161331177
"06","037","221303","06037221303","2213.03",Census Tract 2213.03,G5020,S,"233968","0","+34.0453825","-118.3084384",260,0.522272228048398,1.06752026081085
"06","037","920102","06037920102","9201.02",Census Tract 9201.02,G5020,S,"609685236","12161582","+34.6331620","-118.6001597",690947,7.26038834332708,40.3025856018066
"06","037","920115","06037920115","9201.15",Census Tract 9201.15,G5020,S,"3600356","0","+34.4257895","-118.5500603",4006,1.93997506987019,14.9209651947021
"06","111","006900","06111006900","69",Census Tract 69,G5020,S,"2791530","0","+34.1878048","-118.8826181",3101,3.11670660645836,19.8367919921875
"06","111","007000","06111007000","70",Census Tract 70,G5020,S,"1521088","0","+34.1816823","-118.8679497",1687,1.91056555392973,14.59255027771
"06","111","007100","06111007100","71",Census Tract 71,G5020,S,"2417891","0","+34.1750912","-118.8455232",2686,1.70063566633418,13.0732173919678
"06","059","075902","06059075902","759.02",Census Tract 759.02,G5020,S,"1916586","0","+33.7807141","-117.8508355",2129,0.911442189386833,7.45400953292847
"06","037","201120","06037201120","2011.20",Census Tract 2011.20,G5020,S,"792267","0","+34.0949804","-118.1636455",885,4.21992757333874,17.346773147583
"06","037","201501","06037201501","2015.01",Census Tract 2015.01,G5020,S,"888744","0","+34.0865745","-118.1646554",987,1.23662442898919,6.18292999267578
"06","037","201503","06037201503","2015.03",Census Tract 2015.03,G5020,S,"439362","0","+34.0851726","-118.1739007",485,2.49143389008709,9.39236068725586
"06","037","201504","06037201504","2015.04",Census Tract 2015.04,G5020,S,"368342","0","+34.0808280","-118.1737920",410,5.39727760945878,15.042368888855
"06","037","201700","06037201700","2017",Census Tract 2017,G5020,S,"1694749","0","+34.0674315","-118.1708887",1887,4.44643444622012,17.4479522705078
"06","037","203100","06037203100","2031",Census Tract 2031,G5020,S,"657447","0","+34.0590790","-118.1964766",729,1.96316316261867,9.10674953460693
"06","037","203300","06037203300","2033",Census Tract 2033,G5020,S,"1491864","0","+34.0597594","-118.2062827",1663,2.31246754234983,9.9702615737915
"06","037","203500","06037203500","2035",Census Tract 2035,G5020,S,"1635683","23932","+34.0572260","-118.2185819",1836,2.41429146595121,17.6878223419189
"06","037","203710","06037203710","2037.10",Census Tract 2037.10,G5020,S,"282072","0","+34.0498932","-118.2009322",316,1.20690791440915,5.78883218765259
"06","037","203720","06037203720","2037.20",Census Tract 2037.20,G5020,S,"321042","0","+34.0468935","-118.2031501",355,1.20538391042763,4.90379238128662
"06","075","026303","06075026303","263.03",Census Tract 263.03,G5020,S,"427352","0","+37.7096620","-122.4434545",476,2.12706302056293,9.52020168304443
"06","075","026401","06075026401","264.01",Census Tract 264.01,G5020,S,"341043","0","+37.7135251","-122.4112834",379,1.63587794093155,7.65304851531982
"06","075","026402","06075026402","264.02",Census Tract 264.02,G5020,S,"398279","0","+37.7164934","-122.4034909",448,3.67070474129702,14.7807683944702
"06","075","026403","06075026403","264.03",Census Tract 264.03,G5020,S,"379501","0","+37.7111907","-122.4069124",421,1.38908170634381,8.05635929107666
"06","075","030101","06075030101","301.01",Census Tract 301.01,G5020,S,"349923","0","+37.7642568","-122.4597429",390,2.61638994155786,10.6426906585693
"06","075","030102","06075030102","301.02",Census Tract 301.02,G5020,S,"1260212","14870","+37.7586056","-122.4578068",1413,6.18654407720066,21.9380073547363
"06","075","030201","06075030201","302.01",Census Tract 302.01,G5020,S,"360958","0","+37.7628136","-122.4737840",402,1.57259719718748,9.87647342681885
"06","059","099801","06059099801","998.01",Census Tract 998.01,G5020,S,"1503865","0","+33.7657830","-117.9907063",1668,0.622972363976838,8.73569107055664
"06","059","099802","06059099802","998.02",Census Tract 998.02,G5020,S,"993954","0","+33.7573410","-117.9939643",1107,0.355623932442583,1.06752026081085
"06","059","099803","06059099803","998.03",Census Tract 998.03,G5020,S,"1279244","0","+33.7557050","-117.9809384",1423,0.412975071687893,2.3859441280365
"06","059","110114","06059110114","1101.14",Census Tract 1101.14,G5020,S,"1552161","0","+33.8131222","-118.0403113",1724,0.248156729713947,1.06752026081085
"06","037","575801","06037575801","5758.01",Census Tract 5758.01,G5020,S,"384509","51710","+33.7794168","-118.2013699",484,1.59707761697533,5.42764282226562
"06","037","651221","06037651221","6512.21",Census Tract 6512.21,G5020,S,"696232","0","+33.8218914","-118.3550066",771,0.578298802892212,1.96786379814148
"06","037","554600","06037554600","5546",Census Tract 5546,G5020,S,"1054600","0","+33.8836408","-118.0892786",1171,0.266701094876183,1.06752026081085
"06","037","620201","06037620201","6202.01",Census Tract 6202.01,G5020,S,"229583","183201","+33.9033703","-118.4218562",457,1.19956943412317,8.79241275787354
"06","075","030301","06075030301","303.01",Census Tract 303.01,G5020,S,"753790","0","+37.7569391","-122.4692332",838,4.10440700101113,19.5336112976074
"06","075","030302","06075030302","303.02",Census Tract 303.02,G5020,S,"597637","0","+37.7519364","-122.4716313",667,3.41402181031286,19.7339630126953
"06","075","030400","06075030400","304",Census Tract 304,G5020,S,"972368","0","+37.7469525","-122.4675254",1080,4.02453752149034,20.7845420837402
"06","037","189201","06037189201","1892.01",Census Tract 1892.01,G5020,S,"325702","0","+34.1035829","-118.2961605",362,0.647838252684029,4.78729057312012
"06","037","211803","06037211803","2118.03",Census Tract 2118.03,G5020,S,"139528","0","+34.0671880","-118.3022323",157,1.21467501418606,3.18181276321411
"06","037","211922","06037211922","2119.22",Census Tract 2119.22,G5020,S,"92893","0","+34.0672221","-118.2953981",104,1.49157739717227,3.64697051048279
"06","037","212501","06037212501","2125.01",Census Tract 2125.01,G5020,S,"79596","0","+34.0560700","-118.3053637",88,1.2144646610726,4.97235822677612
"06","037","241201","06037241201","2412.01",Census Tract 2412.01,G5020,S,"485898","0","+33.9402403","-118.2858348",539,0.607723131914086,4.97235822677612
"06","037","702002","06037702002","7020.02",Census Tract 7020.02,G5020,S,"1014710","252431","+34.0057740","-118.4861752",1411,1.5291893964199,6.34412097930908
"06","037","267901","06037267901","2679.01",Census Tract 2679.01,G5020,S,"1119638","0","+34.0564560","-118.4137158",1250,1.93187955875397,9.52020168304443
"06","037","269906","06037269906","2699.06",Census Tract 2699.06,G5020,S,"207994","0","+34.0249593","-118.4031746",232,0.493360576187742,1.06752026081085
"06","081","611700","06081611700","6117",Census Tract 6117,G5020,S,"10131820","2456677","+37.4943019","-122.1502245",13989,0.457922852855711,9.46812725067139
"06","029","006201","06029006201","62.01",Census Tract 62.01,G5020,S,"89192790","59978","+35.2620354","-118.9369122",99167,0.072152738587179,2.36199140548706
"06","059","110116","06059110116","1101.16",Census Tract 1101.16,G5020,S,"1221572","0","+33.8485883","-118.0412940",1357,0.123508887424483,1.06752026081085
"06","059","075004","06059075004","750.04",Census Tract 750.04,G5020,S,"344531","0","+33.7582622","-117.8656949",379,0.653339832470725,4.58231496810913
"06","075","030500","06075030500","305",Census Tract 305,G5020,S,"1087784","35670","+37.7523832","-122.4517871",1249,5.23713060896143,20.5746383666992
"06","075","030600","06075030600","306",Census Tract 306,G5020,S,"521626","0","+37.7437535","-122.4571389",580,4.00396364855355,18.8296566009521
"06","075","030700","06075030700","307",Census Tract 307,G5020,S,"1426986","9359","+37.7372232","-122.4503095",1590,5.2146185420969,19.1194190979004
"06","075","030800","06075030800","308",Census Tract 308,G5020,S,"1242912","0","+37.7391920","-122.4678640",1382,2.8766276026859,14.0362434387207
"06","059","076102","06059076102","761.02",Census Tract 761.02,G5020,S,"2393550","0","+33.7840999","-117.8916633",2658,1.03431840863239,7.39395809173584
"06","059","076103","06059076103","761.03",Census Tract 761.03,G5020,S,"1615671","0","+33.7834620","-117.9018190",1794,0.564034464367257,5.25895309448242
"06","037","203900","06037203900","2039",Census Tract 2039,G5020,S,"448476","0","+34.0333803","-118.1944807",501,1.94582889453618,9.09464073181152
"06","037","204110","06037204110","2041.10",Census Tract 2041.10,G5020,S,"603786","0","+34.0387870","-118.1987145",670,1.27457891044332,6.620689868927
"06","037","204120","06037204120","2041.20",Census Tract 2041.20,G5020,S,"263402","0","+34.0338905","-118.2011680",290,2.30559334302771,11.0090160369873
"06","037","204300","06037204300","2043",Census Tract 2043,G5020,S,"643484","0","+34.0387491","-118.2078724",719,1.47456751007364,11.2764015197754
